,ID,Salary,DOJ,Gender,DOB,10percentage,12graduation,12percentage,12board,CollegeID,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
1827,330663,410000,01-08-2012 00:00,f,27-02-1991 00:00,80.83,2008,92.2,state board,9837,B.Tech/B.E.,CS,78.85,9837,2012,445,605,625,0.843123727,515,-1,0.6646,0.7348,-1.1422,0.4148,-0.4455
1828,1026244,325000,01-09-2014 00:00,f,07-08-1993 00:00,69.0,2010,93.6,state board,12434,B.Tech/B.E.,EC,78.3,12434,2014,455,485,535,0.649389715,395,-1,1.1336,0.8784,1.547,-0.8682,0.4805
1829,239715,445000,01-01-2012 00:00,m,01-12-1989 00:00,89.4,2006,68.0,cbse,1866,B.Tech/B.E.,EC,68.3,1866,2011,635,525,525,0.694479328,385,-1,0.0464,0.3448,0.9623,-0.2902,0.5024
1830,1129543,155000,01-04-2014 00:00,m,26-01-1990 00:00,64.0,2007,60.0,state board,4866,MCA,CS,77.0,4866,2013,385,410,330,0.080055281,355,253,-0.8772,-0.1206,1.3933,0.3995,0.2889
1831,330602,415000,01-10-2012 00:00,m,26-12-1990 00:00,76.67,2008,82.6,state board,8818,B.Tech/B.E.,CS,66.39,8818,2012,565,565,415,0.901489571,545,-1,0.3555,1.5538,0.3817,-0.29027,0.6603
1832,1006613,335000,01-10-2014 00:00,m,10-03-1993 00:00,77.83,2010,69.6,cbse,449,B.Tech/B.E.,EC,75.4,449,2013,630,675,500,0.684565068,405,-1,1.7081,1.5444,1.3933,-1.3753,1.0554
1833,333860,180000,01-03-2013 00:00,f,22-03-1990 00:00,76.0,2008,81.0,state board,11168,B.Tech/B.E.,ME,77.0,11168,2012,395,395,535,0.607034038,335,-1,-0.881,-0.9033,-0.7068,-0.40777,0.3444
1834,435389,240000,01-09-2012 00:00,m,18-07-1991 00:00,57.0,2008,49.0,state board,11982,B.Tech/B.E.,CS,65.0,11982,2012,355,395,255,-1.0,-1,-1,-1.3447,0.6178,-0.1626,1.1199,-0.9194
1835,514167,260000,01-11-2012 00:00,m,20-02-1990 00:00,57.67,2007,74.0,state board,2540,B.Tech/B.E.,CS,76.26,2540,2012,555,495,810,0.843123727,515,-1,0.3941,0.8128,0.2366,-1.3184,0.3444
1836,42876,120000,01-11-2010 00:00,m,23-10-1987 00:00,83.14,2006,58.0,state board,412,B.Tech/B.E.,other,69.94,412,2010,595,435,475,-1.0,265,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444
1837,619423,40000,01-11-2013 00:00,m,03-06-1992 00:00,79.2,2009,89.33,state board,9099,B.Tech/B.E.,EL,77.0,9099,2013,380,400,470,0.610611988,395,-1,-1.0208,-0.7866,-1.0659,-0.3612,-2.5853
1839,1014805,205000,01-10-2014 00:00,m,12-12-1986 00:00,61.0,2004,60.3,cbse,1744,MCA,CS,71.0,1744,2014,490,420,390,0.953899775,435,530,0.1282,0.2124,0.01,-0.4879,0.2889
1840,842506,105000,01-12-2014 00:00,f,22-03-1992 00:00,91.21,2010,79.9,state board,473,B.Tech/B.E.,CS,61.89,473,2014,525,520,595,0.486747008,415,376,-0.4463,-2.1186,0.1637,0.5262,-2.3937
1841,326565,305000,01-04-2013 00:00,f,05-02-1990 00:00,78.0,2008,66.6,cbse,3879,B.Tech/B.E.,EC,63.0,3879,2012,585,315,455,0.519863918,-1,-1,-1.3447,-0.2012,0.4906,-0.40777,-1.0774
1842,347445,180000,01-06-2013 00:00,m,31-03-1991 00:00,62.0,2006,59.0,state board,12478,B.Tech/B.E.,EC,65.16,12478,2012,375,435,455,0.910770164,285,-1,0.3941,-0.9033,-1.5051,-0.9659,-1.2354
1843,843714,280000,01-08-2013 00:00,m,02-04-1991 00:00,61.0,2008,63.0,state board,5818,B.Tech/B.E.,EC,68.7,5818,2013,310,390,295,-1.0,385,-1,-2.457,-0.4536,-0.2974,3.0617,1.247
1844,1259848,195000,01-09-2014 00:00,f,26-11-1992 00:00,89.33,2010,95.5,state board,14651,B.Tech/B.E.,EC,79.96,14651,2014,545,520,645,0.997298968,495,-1,0.5591,0.8784,0.6248,0.653,1.0554
1846,266926,600000,01-09-2011 00:00,m,12-09-1991 00:00,79.0,2007,70.0,cbse,78,B.Tech/B.E.,EC,65.0,78,2011,475,585,625,0.376059587,-1,-1,-1.1901,0.1888,-0.0537,0.2973,-0.4455
1847,126883,650000,01-02-2012 00:00,m,18-07-1989 00:00,81.83,2006,87.6,state board,4036,B.Tech/B.E.,EC,65.39,4036,2010,375,355,565,0.910770164,315,-1,-0.5719,-0.7473,-0.344,0.0623,-0.6035
1848,1063702,310000,01-03-2014 00:00,f,16-07-1991 00:00,65.0,2009,57.8,cbse,15623,B.Tech/B.E.,CS,68.0,15623,2013,475,470,320,0.23780284,415,315,0.5591,0.3789,-0.4511,-1.3753,0.0973
1849,872382,325000,01-07-2014 00:00,m,30-04-1991 00:00,86.6,2009,73.2,cbse,347,B.Tech/B.E.,CS,75.0,347,2014,640,545,605,0.842248322,435,469,-1.5953,-0.9531,0.01,0.7798,0.4805
1850,247966,400000,01-08-2014 00:00,m,07-06-1989 00:00,77.0,2007,83.7,state board,6164,B.Tech/B.E.,CS,68.75,6164,2011,445,465,415,0.600057182,435,-1,-2.1175,1.2808,1.3977,-0.0552,1.4502
1851,279976,435000,01-02-2012 00:00,f,21-10-1988 00:00,80.6,2006,79.6,cbse,51,B.Tech/B.E.,EC,72.45,51,2011,415,425,625,0.376059587,-1,-1,0.51,0.9688,0.3817,0.6498,0.8183
1852,839602,525000,01-04-2014 00:00,m,15-07-1991 00:00,78.16,2008,73.2,state board,7738,B.Tech/B.E.,CS,76.54,7738,2012,380,570,650,0.842248322,575,469,0.4155,-0.4536,0.4711,-1.2486,-0.0943
1853,955301,240000,01-01-2014 00:00,f,18-03-1992 00:00,64.0,2009,69.2,state board,172,B.Tech/B.E.,CS,71.8,172,2014,485,460,425,0.81941653,505,-1,0.1282,-0.6201,0.1637,-0.7415,-0.6692
1854,535193,360000,01-10-2013 00:00,f,22-04-1991 00:00,82.0,2009,66.0,state board,11635,B.Tech/B.E.,CS,63.0,11635,2013,615,500,455,0.864685413,525,-1,0.8192,1.3198,0.3817,-0.9953,0.3444
1855,754959,340000,01-08-2013 00:00,m,27-07-1991 00:00,87.6,2009,92.5,icse,1906,B.Tech/B.E.,CS,88.3,1906,2013,720,545,825,0.901489571,545,-1,-1.5953,0.0459,-0.2974,-0.6147,-0.4776
1856,872027,330000,01-09-2014 00:00,m,07-12-1994 00:00,69.0,2010,66.15,state board,347,B.Tech/B.E.,EC,77.0,347,2014,430,475,680,0.783303537,-1,-1,1.2772,-0.1206,0.4711,-0.7415,-1.0524
1857,721397,215000,01-11-2013 00:00,f,03-09-1990 00:00,80.0,2009,77.0,cbse,7720,B.Tech/B.E.,EC,77.0,7720,2013,500,450,445,0.444617717,-1,-1,0.7027,0.7119,0.3174,-1.5021,1.0554
1858,693253,330000,01-12-2013 00:00,m,05-08-1992 00:00,62.0,2009,62.0,state board,272,B.Tech/B.E.,CE,70.49,272,2013,380,415,530,0.202731593,-1,-1,-1.1644,-1.6191,-0.2974,0.9066,-0.4776
1859,1199257,100000,01-01-2015 00:00,m,10-04-1993 00:00,88.66,2010,94.1,state board,12941,B.Tech/B.E.,EC,84.78,12941,2014,545,625,750,-1.0,475,438,0.8463,0.2124,-0.9122,-2.3895,-1.4356
1860,478702,240000,01-01-2013 00:00,m,03-09-1990 00:00,75.0,2008,77.0,state board,11986,B.Tech/B.E.,CS,55.0,11986,2012,755,465,355,0.24545566,335,-1,-2.272,-3.1264,-3.8636,0.2973,-3.6051
1861,925234,400000,01-08-2014 00:00,m,02-06-1992 00:00,89.2,2010,87.25,cbse,8195,B.Tech/B.E.,CS,77.3,8195,2014,580,555,705,-1.0,-1,-1,-0.4463,0.3789,0.7785,0.3995,0.0973
1862,340244,150000,01-06-2014 00:00,m,01-04-1990 00:00,80.0,2008,59.0,cbse,10932,B.Tech/B.E.,EC,69.76,10932,2013,465,475,465,0.538386893,345,-1,-1.9629,-0.1232,-0.7794,0.06223,-1.2354
1863,113467,200000,01-01-2011 00:00,f,18-12-1984 00:00,64.0,2006,68.0,state board,712,B.Tech/B.E.,EC,61.0,712,2010,465,545,645,0.538386893,445,-1,1.1283,0.0328,0.2366,-1.8179,-1.2354
1864,948250,205000,01-06-2014 00:00,m,11-09-1992 00:00,78.0,2010,68.0,cbse,2637,B.Tech/B.E.,CS,63.5,2637,2014,625,485,235,0.842248322,315,469,-0.3027,0.2124,0.1637,0.1459,-0.0943
1865,542425,320000,01-09-2013 00:00,m,24-08-1990 00:00,64.0,2008,62.8,cbse,350,B.Tech/B.E.,EC,71.0,350,2013,580,435,370,-1.0,-1,-1,0.51,-0.5913,0.5269,1.3549,-0.8799
1866,107707,150000,01-10-2010 00:00,m,02-05-1985 00:00,80.14,2003,69.53,state board,984,B.Tech/B.E.,CS,60.0,984,2010,615,555,365,0.413838256,385,-1,0.51,1.2808,0.8171,-1.2303,-0.1295
1867,809847,200000,01-04-2014 00:00,m,11-11-1992 00:00,72.0,2010,70.0,cbse,350,B.Tech/B.E.,EC,62.0,350,2014,370,475,545,0.783303537,-1,-1,-1.8825,-0.9531,0.3174,-1.2486,0.0973
1868,1113188,300000,01-12-2014 00:00,f,17-09-1991 00:00,93.3,2010,84.0,cbse,2925,B.Tech/B.E.,CS,78.2,2925,2014,455,360,450,0.987207086,645,-1,0.5591,0.8784,0.1637,0.9066,1.247
1869,324343,280000,01-10-2012 00:00,m,05-12-1987 00:00,61.63,2009,53.17,state board,7236,B.Tech/B.E.,CS,60.0,7236,2012,485,415,215,0.450876584,395,-1,-0.7264,0.1888,-0.7794,-0.7603,0.3049
1870,295545,180000,01-08-2011 00:00,m,17-11-1987 00:00,73.73,2005,72.5,state board,127,MCA,CS,65.0,127,2011,535,645,435,0.930370607,565,-1,-2.1175,-0.4353,-0.9245,-1.2303,-1.0774
1871,332694,250000,01-09-2014 00:00,m,28-02-1992 00:00,59.0,2009,72.0,state board,7600,B.Tech/B.E.,CS,72.0,7600,2013,475,375,315,0.165633092,305,-1,-2.272,0.3448,-1.2148,1.23733,-2.0648
1872,337194,495000,01-07-2012 00:00,m,31-03-1991 00:00,94.4,2008,94.16,state board,3076,B.Tech/B.E.,ME,87.2,3076,2012,495,585,585,0.995613797,-1,-1,-0.3014,0.3448,-0.344,-0.43717,0.3444
1873,635518,325000,01-03-2014 00:00,f,25-11-1991 00:00,80.46,2013,79.19,state board,13271,B.Tech/B.E.,CS,61.64,13271,2013,395,705,355,0.911395278,455,500,1.2772,0.7119,0.1637,-1.2486,0.8637
1874,365948,445000,01-07-2012 00:00,m,09-08-1990 00:00,76.48,2008,77.16,state board,3801,B.Tech/B.E.,EC,79.3,3801,2012,485,485,285,0.694479328,325,-1,-2.5811,-3.0094,-2.0131,0.1798,-3.763
1875,754972,225000,01-08-2013 00:00,m,24-12-1991 00:00,82.25,2009,83.6,state board,1906,B.Tech/B.E.,EC,82.9,1906,2013,440,680,665,0.493596387,-1,-1,1.1336,1.2114,0.1637,-2.136,1.247
1876,625206,365000,01-09-2013 00:00,m,03-06-1991 00:00,91.4,2009,83.8,cbse,9019,B.Tech/B.E.,EC,76.5,9019,2013,440,500,840,0.538386893,-1,-1,-2.1698,-0.2871,0.6248,0.1459,-1.244
1877,798895,290000,01-04-2014 00:00,m,04-10-1991 00:00,87.2,2009,91.3,state board,1182,B.Tech/B.E.,EC,82.4,1182,2013,370,495,310,0.20739217,355,-1,-0.4463,-0.6201,-0.6048,0.3995,-1.8189
1878,760851,375000,01-10-2013 00:00,m,04-03-1990 00:00,88.5,2008,82.8,cbse,8440,B.Tech/B.E.,other,78.1,8440,2013,725,605,615,-1.0,395,-1,1.8517,1.0449,0.4711,-2.5163,-0.4776
1879,1089302,375000,01-08-2014 00:00,m,18-03-1992 00:00,84.6,2010,70.4,cbse,14004,B.Tech/B.E.,CE,75.0,14004,2014,580,625,545,0.536782667,-1,-1,1.5644,1.7109,0.7785,-0.8682,1.247
1880,815109,200000,01-10-2013 00:00,m,14-09-1989 00:00,56.16,2006,54.08,state board,11942,B.Tech/B.E.,EC,61.28,11942,2012,465,495,355,0.649389715,355,-1,0.7027,0.3789,0.4711,0.7798,-0.2859
1881,604409,500000,01-06-2013 00:00,m,07-10-1990 00:00,87.0,2009,82.0,cbse,6920,B.Tech/B.E.,EC,74.0,6920,2013,545,605,765,0.985461394,495,-1,0.4155,-0.2871,-0.7585,-1.8824,-0.6692
1883,36817,100000,01-05-2011 00:00,m,03-01-1985 00:00,57.88,2001,52.0,state board,397,MCA,CS,60.0,397,2010,355,405,395,0.450876584,395,-1,-0.4173,-2.1513,0.5269,-0.7603,-1.7093
1884,1289956,210000,01-12-2014 00:00,m,09-02-1993 00:00,80.4,2010,60.2,state board,6851,B.Tech/B.E.,EC,81.0,6851,2014,370,335,565,0.649389715,625,376,1.8517,0.0459,0.4711,0.2727,1.247
1885,1190122,110000,01-01-2015 00:00,m,18-02-1992 00:00,71.2,2009,52.2,state board,7047,MCA,CS,72.2,7047,2015,525,420,320,0.308400583,355,-1,-0.7335,0.0459,-0.1437,-0.1076,0.0973
1886,354739,105000,01-03-2014 00:00,m,12-08-1988 00:00,56.0,2009,76.0,state board,8703,B.Tech/B.E.,EC,58.21,8703,2012,375,495,435,0.694479328,-1,-1,-1.8083,0.3838,0.2729,0.1798,-0.1295
1887,326626,120000,01-01-2013 00:00,m,14-06-1991 00:00,73.8,2008,70.0,state board,3879,B.Tech/B.E.,CS,72.06,3879,2012,365,355,385,0.216785486,325,-1,0.51,0.1498,1.5791,-0.64277,0.5024
1888,797600,600000,01-07-2013 00:00,m,04-11-1991 00:00,92.5,2009,83.5,state board,7000,B.Tech/B.E.,EC,77.0,7000,2013,780,680,620,0.380091833,505,-1,-0.3027,-0.9531,-0.7585,1.0333,-0.8608
1889,1123015,300000,01-01-2015 00:00,f,04-01-1992 00:00,78.0,2010,73.0,cbse,2812,B.Tech/B.E.,CS,75.9,2812,2014,490,445,320,0.744758354,395,438,-0.4463,1.0449,-0.4511,-0.1076,0.0973
1890,358095,470000,01-01-2013 00:00,m,09-10-1991 00:00,70.4,2008,69.2,cbse,167,B.Tech/B.E.,CS,70.0,167,2012,565,635,715,0.884122512,535,-1,-1.4992,-0.5913,-1.0697,-0.5253,-1.2354
1891,965196,305000,01-05-2014 00:00,f,31-05-1993 00:00,90.0,2010,74.0,state board,12387,B.Tech/B.E.,EC,75.0,12387,2014,520,545,450,0.649389715,455,-1,0.4155,1.0449,-0.1437,-1.2486,-0.4776
1892,1010732,100000,01-04-2015 00:00,m,30-12-1991 00:00,68.0,2010,68.0,cbse,11144,B.Tech/B.E.,EC,80.0,11144,2014,440,385,415,0.20739217,-1,-1,1.1336,0.2124,1.0859,1.5404,1.247
1893,812176,145000,01-06-2014 00:00,m,27-11-1992 00:00,87.07,2010,71.5,state board,11664,B.Tech/B.E.,CS,76.0,11664,2014,440,365,235,0.622642916,365,407,1.2772,-0.9531,0.3174,-1.6289,0.6721
1894,218587,350000,01-12-2011 00:00,f,17-05-1989 00:00,92.0,2007,87.0,state board,6431,B.Tech/B.E.,CS,70.0,6431,2011,575,485,535,0.635978756,445,-1,0.6646,0.5008,-0.6343,-1.2303,0.6603
1895,421635,120000,01-01-2013 00:00,m,25-07-1991 00:00,67.1,2008,70.4,state board,79,B.Tech/B.E.,EC,62.0,79,2012,465,425,575,0.229481755,305,-1,1.592,0.5008,0.3817,-1.1128,0.1864
1896,613031,350000,01-01-2014 00:00,m,21-07-1992 00:00,89.6,2009,95.2,state board,1764,B.Tech/B.E.,CS,79.37,1764,2013,405,510,650,0.735795709,475,-1,0.5591,-0.2871,-1.527,-0.6147,-2.0105
1897,1064862,175000,01-05-2014 00:00,m,04-02-1991 00:00,87.0,2009,79.9,state board,6345,B.Tech/B.E.,ME,66.67,6345,2013,350,445,295,0.328746379,-1,-1,1.5644,-1.1196,0.4711,1.1601,0.4805
1898,1152870,100000,01-01-2015 00:00,m,22-11-1991 00:00,82.0,2010,59.0,cbse,2563,B.Tech/B.E.,EC,63.0,2563,2015,500,590,380,0.649389715,-1,-1,-0.8772,0.2124,0.6248,-0.7415,-0.0943
1900,82269,600000,01-11-2010 00:00,m,09-06-1987 00:00,87.73,2004,76.0,state board,124,B.Tech/B.E.,CS,84.5,124,2010,525,525,635,0.942116551,575,-1,-2.272,1.2808,-1.2148,-0.1727,0.8183
1901,458082,70000,01-04-2013 00:00,f,28-07-1991 00:00,80.83,2007,81.6,state board,1638,B.Tech/B.E.,CS,71.88,1638,2012,375,435,485,0.525922584,415,-1,-0.2628,0.1498,-0.8157,0.8848,-1.2354
1902,1247341,360000,01-06-2014 00:00,m,03-08-1991 00:00,90.4,2009,83.6,cbse,1570,B.Tech/B.E.,EL,76.4,1570,2013,675,570,645,0.984661888,635,-1,0.2718,0.2124,0.4711,-1.5021,-0.0943
1903,1004939,200000,01-07-2014 00:00,m,28-01-1991 00:00,79.0,2009,71.3,icse,547,B.Tech/B.E.,EC,69.4,547,2014,560,505,440,0.423951396,-1,-1,1.4208,1.0449,0.4711,-2.0092,0.4805
1904,1095943,100000,01-10-2014 00:00,m,02-07-1989 00:00,77.12,2006,56.9,state board,6884,M.Tech./M.E.,CS,72.5,6884,2014,385,590,475,0.911395278,-1,500,0.8463,-0.4536,-0.1437,-1.1218,-1.244
1905,580712,400000,01-10-2013 00:00,m,12-05-1991 00:00,83.0,2008,78.8,cbse,8195,B.Tech/B.E.,CS,75.0,8195,2013,520,585,485,0.81941653,505,-1,-1.7389,-0.6201,0.3174,-0.2344,-0.2859
1906,1044954,170000,01-06-2014 00:00,m,19-05-1991 00:00,63.0,2008,60.0,state board,8896,B.Tech/B.E.,CS,64.0,8896,2012,370,280,250,0.356536488,315,346,0.99,-0.1206,-0.1437,-1.7556,-1.244
1907,1232793,300000,01-05-2014 00:00,m,20-04-1988 00:00,74.0,2008,63.0,state board,11943,B.Tech/B.E.,CS,63.2,11943,2012,560,445,485,0.953899775,495,530,-0.3027,-0.4536,-1.3733,-0.3612,-0.2859
1908,1117138,335000,01-03-2014 00:00,m,15-05-1991 00:00,86.15,2009,83.0,state board,358,B.Tech/B.E.,CS,60.2,358,2013,560,505,585,0.842248322,615,469,-0.5899,1.0449,-1.3733,-0.995,-0.4776
1909,633797,365000,01-03-2014 00:00,f,20-09-1991 00:00,89.0,2009,88.8,cbse,1982,B.Tech/B.E.,CS,79.22,1982,2013,475,610,695,0.916869961,555,-1,0.4155,1.2114,0.01,-1.1218,0.2889
1910,1279987,435000,01-08-2012 00:00,m,26-10-1988 00:00,69.0,2006,60.66,state board,11157,MCA,CS,76.2,11157,2012,615,545,605,0.793580615,495,-1,0.4155,0.8784,0.9322,0.7798,0.8637
1911,632267,80000,01-05-2014 00:00,f,02-01-1992 00:00,75.0,2009,73.0,cbse,9786,B.Tech/B.E.,EC,65.0,9786,2013,360,415,255,-1.0,-1,-1,1.2772,-0.1206,-1.3733,-0.4879,0.8637
1912,308813,310000,01-10-2012 00:00,m,18-06-1990 00:00,81.0,2008,79.0,cbse,5904,B.Tech/B.E.,CS,70.0,5904,2012,544,385,505,0.793580615,495,-1,-2.4266,0.5008,-0.1408,-0.7496,0.3444
1913,872404,180000,01-08-2014 00:00,m,06-10-1991 00:00,73.6,2009,66.6,state board,347,B.Tech/B.E.,CS,76.0,347,2014,395,465,500,0.486747008,445,376,0.2718,1.3779,1.2396,0.1459,0.2889
1914,635283,180000,01-10-2013 00:00,m,24-03-1990 00:00,64.53,2007,75.0,state board,4053,MCA,CS,74.33,4053,2013,435,515,325,0.842248322,485,469,1.4208,1.2114,-0.6048,-1.5021,1.247
1915,643174,300000,01-01-2015 00:00,m,05-11-1991 00:00,73.0,2009,65.0,cbse,165,B.Tech/B.E.,CS,76.0,165,2014,450,460,355,0.144789889,415,284,0.4155,0.8784,0.9322,0.653,1.0554
1916,732785,300000,01-01-2014 00:00,f,12-01-1991 00:00,85.6,2008,65.8,cbse,11166,B.Tech/B.E.,CS,76.4,11166,2013,605,450,605,0.600057182,435,-1,-0.7335,0.5454,-0.7585,1.0333,0.6721
1917,938182,180000,01-01-2015 00:00,m,19-09-1992 00:00,80.0,2010,66.66,cbse,10859,B.Tech/B.E.,CS,64.06,10859,2014,535,425,320,0.356536488,515,346,-0.3027,0.2124,-1.527,-0.3612,0.2889
1918,385512,145000,01-07-2012 00:00,m,20-03-1990 00:00,80.0,2008,72.0,cbse,100,B.Tech/B.E.,EC,62.0,100,2012,585,525,575,0.376059587,295,-1,-1.3447,-1.3713,0.0552,-0.0552,-0.2875
1919,896880,450000,01-08-2014 00:00,f,08-10-1992 00:00,89.0,2010,82.0,cbse,8351,B.Tech/B.E.,EC,72.0,8351,2014,660,620,765,0.842248322,565,469,0.7027,1.2114,0.3174,-1.5021,-0.0943
1920,880800,315000,01-08-2015 00:00,m,15-01-1994 00:00,86.46,2011,85.57,state board,474,B.Tech/B.E.,CS,62.88,474,2015,500,620,720,0.842248322,645,469,-0.8772,0.7119,-1.527,-2.136,1.247
1921,1298275,80000,01-11-2014 00:00,m,26-05-1992 00:00,82.62,2010,76.2,state board,1018,B.Tech/B.E.,CS,64.8,1018,2014,605,510,515,0.991230625,495,592,0.8463,0.3789,0.9322,-0.7415,0.8637
1922,864014,310000,01-08-2013 00:00,m,02-06-1990 00:00,71.5,2007,80.5,state board,2929,MCA,CS,78.0,2929,2013,405,575,635,0.622642916,665,407,1.1336,1.3779,1.547,-1.3753,0.8637
1923,1258764,90000,01-01-2015 00:00,f,22-10-1991 00:00,88.0,2009,69.83,state board,3547,B.Tech/B.E.,EC,67.57,3547,2013,560,445,405,-1.0,-1,376,-0.3027,-0.4536,-1.6807,-0.7415,-1.6273
1924,245678,575000,01-10-2013 00:00,m,16-08-1991 00:00,85.4,2008,76.0,cbse,268,B.Tech/B.E.,EC,73.0,268,2012,375,485,475,0.538386893,325,-1,0.2009,0.5008,-0.0537,1.2374,0.6603
1925,947022,400000,01-07-2014 00:00,m,30-12-1992 00:00,89.0,2010,83.5,state board,979,B.Tech/B.E.,ME,74.5,979,2014,755,485,555,0.598280691,-1,-1,-0.4463,-0.2871,0.6248,-1.5021,-1.4356
1926,553781,310000,01-12-2013 00:00,m,23-06-1988 00:00,70.6,2007,79.6,icse,48,B.Tech/B.E.,CS,75.3,48,2013,440,415,575,0.525922584,415,-1,1.4208,1.2114,1.0859,-0.3612,1.6302
1927,57430,180000,01-10-2011 00:00,m,20-10-1986 00:00,68.0,2003,62.8,state board,3579,B.Tech/B.E.,CS,70.1,3579,2010,435,425,494,0.377551419,375,-1,1.4374,-0.5913,1.1074,-0.0552,0.8183
1928,263725,500000,01-12-2011 00:00,f,17-11-1989 00:00,80.0,2007,73.0,state board,2513,B.Tech/B.E.,CS,76.1,2513,2011,495,555,575,0.793580615,495,-1,1.4374,0.9688,1.1074,-1.1128,0.5024
1929,1044900,450000,01-06-2014 00:00,m,19-09-1992 00:00,84.0,2010,78.8,cbse,648,B.Tech/B.E.,CS,67.27,648,2014,700,640,510,0.996744487,675,623,0.8463,0.5454,1.2396,-0.7415,1.0554
1930,682813,120000,01-12-2013 00:00,m,20-06-1990 00:00,82.0,2008,57.0,state board,13429,B.Tech/B.E.,EC,70.0,13429,2013,415,640,470,0.758379883,-1,-1,0.8463,0.2124,0.01,-0.995,1.6302
1931,329900,360000,01-09-2012 00:00,f,22-07-1990 00:00,77.2,2008,80.3,state board,11183,B.Tech/B.E.,CS,63.54,11183,2012,405,395,365,0.143256541,295,-1,-0.881,-0.2793,-0.1988,-0.0552,-0.5245
1932,11244,565000,01-04-2011 00:00,m,25-09-1988 00:00,75.0,2005,68.0,cbse,255,B.Tech/B.E.,CS,71.6,255,2010,665,435,535,0.488347977,405,-1,0.6646,1.1248,0.3817,-0.8778,0.3444
1933,1146950,325000,01-10-2014 00:00,m,26-12-1991 00:00,70.0,2009,84.0,cbse,2429,B.Tech/B.E.,CS,71.0,2429,2014,675,480,570,0.23780284,495,315,0.99,0.7119,0.4711,-0.8682,1.0554
1934,371808,60000,01-03-2013 00:00,m,20-10-1989 00:00,53.06,2007,60.33,state board,11629,B.Tech/B.E.,EC,71.3,11629,2012,475,505,475,0.229481755,305,-1,-1.5765,-2.1513,-1.3599,0.0035,-0.4455
1935,601071,300000,01-06-2013 00:00,m,30-08-1991 00:00,65.0,2009,53.0,cbse,272,B.Tech/B.E.,ME,69.0,272,2013,285,425,605,0.414337426,175,-1,-2.0262,-3.6171,-1.0659,-0.4879,-2.7769
1936,795959,325000,01-06-2014 00:00,m,15-09-1991 00:00,93.4,2009,89.4,cbse,222,B.Tech/B.E.,EC,75.4,222,2014,605,645,720,0.557389506,555,-1,-1.5953,0.5454,-0.4511,0.3995,-0.0943
1937,306079,120000,01-12-2011 00:00,m,18-10-1989 00:00,75.86,2008,70.08,state board,3560,B.Tech/B.E.,ME,56.8,3560,2011,325,365,385,0.130441736,-1,-1,-0.5719,0.3448,-1.6502,-0.5253,-1.2354
1938,1119013,200000,01-05-2014 00:00,f,29-09-1990 00:00,78.0,2008,71.0,state board,7035,MCA,CS,85.0,7035,2014,455,470,440,0.622642916,455,407,-1.7389,-3.6171,-1.9408,-0.3612,-5.686
1939,628067,400000,01-12-2012 00:00,f,06-05-1991 00:00,91.84,2008,86.5,state board,1266,B.Tech/B.E.,CS,78.3,1266,2012,625,620,560,0.930370607,565,-1,-0.159,-1.2861,-2.2954,0.5262,-1.0524
1940,841631,350000,01-04-2014 00:00,m,23-04-1993 00:00,79.0,2009,76.0,state board,4805,B.Tech/B.E.,CS,68.0,4805,2013,415,500,415,0.622642916,405,407,0.5591,0.0459,-0.2974,0.2727,-1.0524
1941,1020633,610000,01-12-2014 00:00,m,06-06-1992 00:00,78.2,2010,82.0,cbse,250,B.Tech/B.E.,EC,67.0,250,2014,720,530,500,0.649389715,475,-1,-1.7389,-1.2861,-1.6807,1.2869,-1.6273
1942,1063143,325000,01-12-2014 00:00,m,01-06-1993 00:00,82.5,2010,93.5,state board,3931,B.Tech/B.E.,EC,72.76,3931,2014,525,595,595,0.943272158,495,-1,0.7027,0.2124,0.3174,-0.6147,0.2889
1943,1297773,325000,01-11-2014 00:00,m,14-03-1990 00:00,76.4,2007,68.8,state board,6982,B.Tech/B.E.,EC,80.2,6982,2014,665,615,605,-1.0,515,-1,0.1282,-0.4536,-1.0659,-0.995,0.2889
1944,1218863,150000,01-08-2014 00:00,f,24-08-1992 00:00,64.8,2010,75.2,state board,14016,B.Tech/B.E.,EC,67.2,14016,2014,430,455,320,0.112139438,-1,-1,0.7027,0.5454,0.9322,0.7798,0.4805
1945,615835,220000,01-09-2014 00:00,m,06-09-1992 00:00,74.0,2009,62.0,state board,272,B.Tech/B.E.,CS,60.0,272,2014,520,585,500,-1.0,-1,-1,-0.4463,-1.7856,1.547,0.2727,-0.0943
1946,919419,200000,01-04-2014 00:00,m,27-09-1992 00:00,72.0,2010,73.0,cbse,7376,B.Tech/B.E.,CS,69.0,7376,2014,535,520,400,0.486747008,355,376,-0.159,-0.6201,-1.527,-0.4879,-1.8189
1947,1256068,240000,01-03-2015 00:00,m,17-01-1994 00:00,81.33,2011,77.2,cbse,7376,B.Tech/B.E.,ME,68.21,7376,2015,490,565,630,0.598280691,-1,-1,-2.3134,-0.2871,-0.2974,0.653,-0.8608
1948,244435,325000,01-01-2013 00:00,f,19-07-1989 00:00,83.0,2006,65.0,state board,3427,B.Tech/B.E.,EC,73.1,3427,2011,375,415,515,0.521735982,305,-1,0.0464,0.8128,-0.6343,0.5323,-0.1295
